Root,Word,Count
وضع,مواضعه,3
وضع,تضعوا,1
وضع,ويضع,1
وضع,ولاوضعوا,1
وضع,ووضع,3
وضع,ونضع,1
وضع,وتضع,1
وضع,تضعون,1
وضع,يضعن,3
وضع,تضع,3
وضع,ووضعته,1
وضع,وضعها,1
وضع,موضوعة,1
وضع,ووضعنا,1
رجم,الرجيم,2
رجم,لرجمنك,1
رجم,رجيم,4
رجم,يرجموكم,1
رجم,رجما,1
رجم,لارجمنك,1
رجم,المرجومين,1
رجم,لنرجمنكم,1
رجم,ترجمون,1
رجم,رجوما,1
كفل,وكفلها,1
كفل,يكفل,1
كفل,كفل,1
كفل,كفيلا,1
كفل,يكفله,1
كفل,الكفل,2
كفل,يكفلونه,1
كفل,اكفلنيها,1
كفل,كفلين,1
غلم,غلم,4
غلم,بغلم,4
غلم,غلما,2
غلم,الغلم,1
غلم,لغلمين,1
غلم,غلمان,1
عقر,عاقر,1
عقر,فعقروا,1
عقر,فعقروها,3
عقر,عاقرا,2
عقر,فعقر,1
رمز,رمزا,1
عشو,بالعشى,4
عشو,والعشى,2
عشو,عشا,1
عشو,وعشيا,4
عشو,العشا,1
عشو,يعش,1
عشو,عشية,1
وحي,نوحيه,2
وحي,اوحينا,14
وحي,واوحينا,8
وحي,اوحيت,1
وحي,واوحى,4
وحي,يوحى,18
وحي,اوحى,12
وحي,يوح,1
وحي,ليوحون,1
وحي,ووحينا,2
وحي,نوحيها,1
وحي,نوحى,4
وحي,فاوحى,3
وحي,وحيه,1
وحي,بالوحى,1
وحي,فاوحينا,2
وحي,وحيا,1
وحي,فيوحى,1
وحي,وحى,1
قلم,اقلمهم,1
قلم,اقلم,1
قلم,والقلم,1
قلم,بالقلم,1
مسح,المسيح,10
مسح,فامسحوا,2
مسح,وامسحوا,1
مسح,والمسيح,1
مسح,مسحۢا,1
كهل,وكهلا,2
طين,الطين,3
طين,طين,8
طين,طينا,1
هيأ,كهيـة,2
هيأ,وهيئ,1
هيأ,ويهيئ,1
نفخ,فانفخ,1
نفخ,فتنفخ,1
نفخ,ينفخ,4
نفخ,ونفخت,2
نفخ,انفخوا,1
نفخ,ونفخ,5
نفخ,فنفخنا,2
نفخ,نفخ,3
نفخ,نفخة,1
كمه,الاكمه,2
برص,والابرص,2
ذخر,تدخرون,1
حسس,احس,1
حسس,تحسونهم,1
حسس,فتحسسوا,1
حسس,تحس,1
حسس,احسوا,1
حسس,حسيسها,1
حور,الحواريون,3
حور,الحوارين,1
حور,يحاوره,2
حور,بحور,2
حور,حور,1
حور,وحور,1
حور,تحاوركما,1
حور,للحوارين,1
حور,يحور,1
مكر,ومكروا,3
مكر,ومكر,3
مكر,المكرين,2
مكر,ليمكروا,1
مكر,يمكرون,6
مكر,مكر,6
مكر,لمكر,1
مكر,مكرتموه,1
مكر,يمكر,1
مكر,ويمكرون,1
مكر,ويمكر,1
مكر,مكرا,4
مكر,تمكرون,1
مكر,بمكرهن,1
مكر,مكرهم,5
مكر,المكر,2
مكر,مكروا,3
مكر,ومكرنا,1
بهل,نبتهل,1
دنر,بدينار,1
دوم,دمت,3
دوم,داموا,1
دوم,دمتم,1
دوم,دامت,2
دوم,دائم,1
دوم,دائمون,1
لوي,يلون,1
لوي,تلون,1
لوي,ليۢا,1
لوي,تلوا,1
لوي,لووا,1
لسن,السنتهم,3
لسن,بالسنتهم,2
لسن,لسان,5
لسن,بلسان,2
لسن,السنتكم,2
لسن,بلسانك,2
لسن,لسانى,2
لسن,بالسنتكم,1
لسن,لسانا,2
لسن,بالسنة,1
لسن,والسنتهم,1
لسن,لسانك,1
لسن,ولسانا,1
درس,تدرسون,2
درس,درست,1
درس,دراستهم,1
درس,ودرسوا,1
درس,يدرسونها,1
برك,مباركا,3
برك,مبارك,3
برك,تبارك,4
برك,بركت,1
برك,بركنا,5
برك,وبركت,1
برك,وبركته,1
برك,فتبارك,2
برك,مبركة,3
برك,بورك,1
برك,المبركة,1
برك,وبركنا,1
برك,مبرك,1
برك,وبرك,1
برك,وتبارك,1
برك,مبركا,1
برك,تبرك,2
عوج,عوجا,7
عوج,عوج,2
عصم,يعتصم,1
عصم,واعتصموا,4
عصم,يعصمك,1
عصم,عاصم,3
عصم,يعصمنى,1
عصم,فاستعصم,1
عصم,يعصمكم,1
عصم,بعصم,1
حبل,بحبل,2
حبل,وحبل,1
حبل,حبالهم,2
حبل,حبل,2
صبح,فاصبحتم,2
صبح,فاصبح,5
صبح,فيصبحوا,1
صبح,فاصبحوا,9
صبح,اصبحوا,1
صبح,الاصباح,1
صبح,الصبح,2
صبح,مصبحين,5
صبح,فتصبح,2
صبح,يصبح,1
صبح,ليصبحن,1
صبح,مصباح,1
صبح,المصباح,1
صبح,واصبح,2
صبح,تصبحون,1
صبح,صباح,1
صبح,بمصبيح,2
صبح,فتصبحوا,1
صبح,صبحهم,1
صبح,اصبح,1
صبح,فاصبحت,1
صبح,والصبح,2
صبح,صبحا,1
شفو,شفا,2
حفر,حفرة,1
حفر,الحافرة,1
نقذ,فانقذكم,1
نقذ,يستنقذوه,1
نقذ,ينقذون,2
نقذ,تنقذ,1
نكر,المنكر,10
نكر,منكر,1
نكر,بالمنكر,1
نكر,نكرهم,1
نكر,منكرون,5
نكر,ينكر,1
نكر,منكرة,1
نكر,ينكرونها,1
نكر,والمنكر,3
نكر,نكرا,3
نكر,نكير,5
نكر,نكروا,1
نكر,انكر,1
نكر,تنكرون,1
نكر,نكر,1
نكر,منكرا,1
ذوق,فذوقوا,11
ذوق,ذوقوا,8
ذوق,ذائقة,3
ذوق,ليذوقوا,1
ذوق,ليذوق,1
ذوق,ويذيق,1
ذوق,ذاقوا,2
ذوق,ذاقا,1
ذوق,فذوقوه,1
ذوق,وذوقوا,3
ذوق,اذقنا,4
ذوق,نذيقهم,1
ذوق,اذقنه,2
ذوق,وتذوقوا,1
ذوق,فاذقها,1
ذوق,لاذقنك,1
ذوق,ونذيقه,1
ذوق,نذقه,3
ذوق,اذاقهم,1
ذوق,ليذيقهم,1
ذوق,وليذيقكم,1
ذوق,ولنذيقنهم,2
ذوق,لذائقون,1
ذوق,لذائقوا,1
ذوق,يذوقوا,1
ذوق,فليذوقوه,1
ذوق,فاذاقهم,1
ذوق,لنذيقهم,1
ذوق,فلنذيقن,1
ذوق,ذق,1
ذوق,يذوقون,2
ذوق,فذاقوا,1
ذوق,فذاقت,1
دبر,الادبار,2
دبر,ادبارها,1
دبر,يتدبرون,2
دبر,ادباركم,1
دبر,دابر,4
دبر,دبره,1
دبر,وادبرهم,2
دبر,مدبرين,6
دبر,يدبر,4
دبر,دبر,3
دبر,ادبرهم,3
دبر,يدبروا,1
دبر,مدبرا,2
دبر,الادبر,3
دبر,ليدبروا,1
دبر,وادبر,2
دبر,الدبر,1
دبر,ادبر,4
دبر,فالمدبرت,1
أني,انا,2
أني,انائ,1
أني,انىه,1
أني,ان,1
أني,يان,1
أني,بـانية,1
أني,انية,1
صرر,صر,1
صرر,يصروا,1
صرر,يصر,1
صرر,صرة,1
صرر,يصرون,1
صرر,واصروا,1
خبل,خبالا,2
بغض,البغضا,1
بغض,والبغضا,4
فوه,افوههم,4
فوه,بافوههم,6
فوه,فاه,1
فوه,بافواهكم,1
فوه,بافوهكم,1
عضض,عضوا,1
عضض,يعض,1
نمل,الانامل,1
نمل,النمل,2
نمل,نملة,1
غيظ,الغيظ,3
غيظ,بغيظكم,1
غيظ,غيظ,1
غيظ,يغيظ,2
غيظ,تغيظا,1
غيظ,لغائظون,1
غيظ,بغيظهم,1
غيظ,ليغيظ,1
فرح,يفرحوا,1
فرح,فرحين,1
فرح,يفرحون,2
فرح,فرحوا,3
فرح,فرحون,3
فرح,فرح,2
فرح,وفرحوا,2
فرح,فليفرحوا,1
فرح,لفرح,1
فرح,تفرحون,2
فرح,تفرح,1
فرح,الفرحين,1
فرح,يفرح,1
فرح,تفرحوا,1
كيد,كيدهم,3
كيد,كيد,7
كيد,كيدى,2
كيد,كيدون,1
كيد,فكيدونى,1
كيد,فيكيدوا,1
كيد,كيدا,6
كيد,كيدكن,2
كيد,كيدهن,2
كيد,بكيدهن,1
كيد,كدنا,1
كيد,كيده,2
كيد,كيدكم,1
كيد,لاكيدن,1
كيد,المكيدون,1
كيد,فكيدون,1
كيد,يكيدون,1
كيد,واكيد,1
غدو,غدوت,1
غدو,بالغدوة,2
غدو,بالغدو,3
غدو,غدا,4
غدو,غدانا,1
غدو,غدوها,1
غدو,غدوا,1
غدو,لغد,1
غدو,اغدوا,1
غدو,وغدوا,1
همم,همت,2
همم,اهمتهم,1
همم,لهمت,1
همم,هم,1
همم,وهموا,2
همم,وهم,1
همم,وهمت,1
فشل,تفشلا,1
فشل,فشلتم,1
فشل,لفشلتم,1
فشل,فتفشلوا,1
وكل,فليتوكل,9
وكل,فتوكل,2
وكل,المتوكلين,1
وكل,الوكيل,1
وكل,وتوكل,7
وكل,وكيلا,13
وكل,فتوكلوا,1
وكل,بوكيل,5
وكل,وكلنا,1
وكل,وكيل,5
وكل,توكلنا,4
وكل,يتوكلون,5
وكل,يتوكل,3
وكل,توكلت,7
وكل,توكلوا,1
وكل,المتوكلون,3
وكل,نتوكل,1
وكل,وكل,1
فور,فورهم,1
فور,وفار,2
فور,تفور,1
خمس,بخمسة,1
خمس,خمسه,1
خمس,خمسة,2
خمس,والخمسة,2
خمس,خمسين,2
طرف,طرفا,1
طرف,طرفى,1
طرف,اطرافها,2
طرف,طرفهم,1
طرف,واطراف,1
طرف,طرفك,1
طرف,الطرف,3
طرف,طرف,1
كبت,يكبتهم,1
كبت,كبتوا,1
كبت,كبت,1
خيب,خائبين,1
خيب,وخاب,1
خيب,خاب,3
كظم,والكظمين,1
كظم,كظيم,3
كظم,كظمين,1
كظم,مكظوم,1
سنن,سنن,2
سنن,والسن,1
سنن,بالسن,1
سنن,سنت,3
سنن,سنة,6
سنن,مسنون,3
سنن,لسنتنا,1
سنن,لسنة,2
سنن,لسنت,2
سير,فسيروا,2
سير,وللسيارة,1
سير,سيروا,5
سير,يسيركم,1
سير,السيارة,1
سير,سيارة,1
سير,يسيروا,7
سير,سيرت,2
سير,نسير,1
سير,سيرتها,1
سير,وسار,1
سير,السير,1
سير,وتسير,1
سير,سيرا,1
سير,وسيرت,1
وهن,تهنوا,3
وهن,وهنوا,1
وهن,موهن,1
وهن,وهن,2
وهن,اوهن,1
وهن,وهنا,1
قرح,قرح,2
قرح,القرح,1
دول,نداولها,1
دول,دولة,1
محص,وليمحص,2
كين,استكانوا,2
سرف,واسرافنا,1
سرف,اسرافا,1
سرف,لمسرفون,1
سرف,تسرفوا,2
سرف,المسرفين,7
سرف,مسرفون,2
سرف,للمسرفين,2
سرف,يسرف,1
سرف,اسرف,1
سرف,يسرفوا,1
سرف,اسرفوا,1
سرف,مسرف,2
سرف,مسرفين,1
رعب,الرعب,4
رعب,رعبا,1
سلط,سلطنا,11
سلط,لسلطهم,1
سلط,سلطن,13
سلط,وسلطن,3
سلط,بسلطن,8
سلط,سلطنه,1
سلط,يسلط,1
سلط,سلطنيه,1
أوي,وماوىهم,6
أوي,وماوىه,3
أوي,ماوىهم,5
أوي,فـاوىكم,1
أوي,اووا,2
أوي,سـاوى,1
أوي,اوى,4
أوي,فاوا,1
أوي,اوينا,1
أوي,واوينهما,1
أوي,وماوىكم,2
أوي,الماوى,4
أوي,فماوىهم,1
أوي,وتـوى,1
أوي,ماوىكم,1
أوي,تـويه,1
أوي,فـاوى,1
ثوي,مثوى,9
ثوي,مثوىكم,1
ثوي,مثوىه,1
ثوي,مثواى,1
ثوي,ثاويا,1
ثوي,ومثوىكم,1
صعد,تصعدون,1
صعد,صعيدا,4
صعد,يصعد,2
صعد,صعدا,1
صعد,صعودا,1
فوت,فاتكم,3
فوت,فوت,1
فوت,تفوت,1
نعس,نعاسا,1
نعس,النعاس,1
ضجع,مضاجعهم,1
ضجع,المضاجع,2
غزو,غزى,1
لين,لنت,1
لين,لينا,1
لين,والنا,1
لين,تلين,1
لين,لينة,1
فظظ,فظا,1
غلظ,غليظ,5
غلظ,غليظا,3
غلظ,واغلظ,2
غلظ,غلظة,1
غلظ,فاستغلظ,1
غلظ,غلاظ,1
خذل,يخذلكم,1
خذل,مخذولا,1
خذل,خذولا,1
غلل,يغل,1
غلل,يغلل,1
غلل,غل,3
غلل,مغلولة,2
غلل,غلت,1
غلل,والاغلل,1
غلل,الاغلل,3
غلل,اغللا,1
غلل,غلا,1
غلل,فغلوه,1
غلل,واغللا,1
سخط,بسخط,1
سخط,سخط,1
سخط,يسخطون,1
سخط,اسخط,1
لحق,يلحقوا,2
لحق,والحقنى,2
لحق,الحقتم,1
لحق,الحقنا,1
حظظ,حظا,3
حظظ,حظ,4
ملو,نملى,2
ملو,واملى,3
ملو,فامليت,2
ملو,مليا,1
ملو,امليت,1
ملو,تملى,1
ميز,يميز,1
ميز,ليميز,1
ميز,وامتزوا,1
ميز,تميز,1
طلع,ليطلعكم,1
طلع,تطلع,3
طلع,طلعها,3
طلع,طلعت,1
طلع,اطلعت,1
طلع,مطلع,2
طلع,اطلع,2
طلع,طلوع,2
طلع,مطلعون,1
طلع,فاطلع,2
طلع,طلع,1
جبي,يجتبى,2
جبي,واجتبينهم,1
جبي,اجتبيتها,1
جبي,يجتبيك,1
جبي,اجتبىه,1
جبي,واجتبينا,1
جبي,اجتبه,1
جبي,اجتبىكم,1
جبي,يجبى,1
جبي,كالجواب,1
جبي,فاجتبه,1
بخل,يبخلون,3
بخل,بخلوا,2
بخل,بالبخل,2
بخل,تبخلوا,1
بخل,يبخل,3
بخل,بخل,1
زبر,والزبر,2
زبر,زبورا,2
زبر,زبر,2
زبر,الزبور,1
زبر,زبرا,1
زبر,وبالزبر,1
زبر,الزبر,2
فوز,فاز,2
فوز,بمفازة,1
فوز,الفوز,16
فوز,فافوز,1
فوز,فوزا,3
فوز,الفائزون,4
فوز,بمفازتهم,1
فوز,مفازا,1
جنب,جنوبهم,2
جنب,تجتنبوا,1
جنب,الجنب,1
جنب,بالجنب,1
جنب,جنبا,2
جنب,جنوبكم,1
جنب,فاجتنبوه,1
جنب,وجنوبهم,1
جنب,لجنبه,1
جنب,واجنبنى,1
جنب,واجتنبوا,2
جنب,جانب,5
جنب,بجانبه,2
جنب,فاجتنبوا,1
جنب,جنوبها,1
جنب,جنب,2
جنب,بجانب,2
جنب,اجتنبوا,2
جنب,يجتنبون,2
جنب,ويتجنبها,1
جنب,وسيجنبها,1
ربط,ورابطوا,1
ربط,وليربط,1
ربط,رباط,1
ربط,وربطنا,1
ربط,ربطنا,1
حوب,حوبا,1
عول,تعولوا,1
نحل,نحلة,1
نحل,النحل,1
هنأ,هنيـا,1
هنأ,هنيـۢا,3
بدر,وبدارا,1
قسم,القسمة,1
قسم,تستقسموا,1
قسم,اقسموا,2
قسم,فيقسمان,2
قسم,واقسموا,4
قسم,وقاسمهما,1
قسم,اقسمتم,2
قسم,مقسوم,1
قسم,المقتسمين,1
قسم,تقسموا,1
قسم,تقاسموا,1
قسم,يقسم,1
قسم,يقسمون,1
قسم,قسمنا,1
قسم,فالمقسمت,1
قسم,قسمة,2
قسم,اقسم,8
قسم,لقسم,1
قسم,قسم,1
سدد,سديدا,2
سدد,السدين,1
سدد,سدا,3
صلي,وسيصلون,1
صلي,نصليه,1
صلي,نصليهم,1
صلي,ونصله,1
صلي,يصلونها,4
صلي,يصلىها,2
صلي,صليا,1
صلي,تصطلون,2
صلي,اصلوها,2
صلي,صال,1
صلي,صالوا,1
صلي,وتصلية,1
صلي,صلوه,1
صلي,ساصليه,1
صلي,لصالوا,1
صلي,ويصلى,1
صلي,يصلى,1
صلي,تصلى,1
صلي,سيصلى,1
سعر,سعيرا,7
سعر,السعير,8
سعر,وسعر,2
سعر,وسعيرا,1
سعر,سعرت,1
سدس,السدس,3
سدس,سادسهم,2
دري,تدرون,1
دري,ادرىكم,1
دري,ادرى,4
دري,تدرى,4
دري,يدريك,3
دري,ندرى,2
دري,ادرىك,13
دري,ادر,1
عتد,اعتدنا,6
عتد,واعتدنا,7
عتد,واعتدت,1
عتد,عتيد,2
فضو,افضى,1
مقت,ومقتا,1
مقت,مقتا,3
مقت,لمقت,1
مقت,مقتكم,1
عمم,وعمتكم,1
عمم,اعممكم,1
عمم,عمتكم,1
عمم,عمك,1
عمم,عمتك,1
خول,وخلتكم,1
خول,خولنكم,1
خول,اخولكم,1
خول,خلتكم,1
خول,خالك,1
خول,خلتك,1
خول,خوله,1
خول,خولنه,1
صلب,اصلبكم,1
صلب,صلبوه,1
صلب,يصلبوا,1
صلب,لاصلبنكم,1
صلب,فيصلب,1
صلب,ولاصلبنكم,2
صلب,الصلب,1
حصن,والمحصنت,3
حصن,محصنين,2
حصن,المحصنت,4
حصن,محصنت,1
حصن,احصن,1
حصن,تحصنون,1
حصن,لتحصنكم,1
حصن,احصنت,2
حصن,تحصنا,1
حصن,حصونهم,1
حصن,محصنة,1
سفح,مسفحين,2
سفح,مسفحت,1
سفح,مسفوحا,1
طول,طولا,2
طول,الطول,2
طول,افطال,1
طول,طال,1
طول,فتطاول,1
طول,فطال,1
طول,طويلا,2
فتي,فتيتكم,2
فتي,ويستفتونك,1
فتي,يفتيكم,2
فتي,يستفتونك,1
فتي,فتىها,1
فتي,فتيان,1
فتي,تستفتيان,1
فتي,افتونى,2
فتي,افتنا,1
فتي,لفتينه,1
فتي,الفتية,1
فتي,فتية,1
فتي,تستفت,1
فتي,لفتىه,2
فتي,فتى,1
فتي,فاستفتهم,2
خدن,اخدان,2
ميل,تميلوا,2
ميل,ميلا,1
ميل,فيميلون,1
ميل,ميلة,1
ميل,الميل,1
كرم,كريما,4
كرم,كريم,20
كرم,اكرمى,1
كرم,كرمت,1
كرم,كرمنا,1
كرم,مكرمون,3
كرم,مكرم,1
كرم,الكريم,3
كرم,كراما,2
كرم,المكرمين,2
كرم,اكرمكم,1
كرم,والاكرام,2
كرم,مكرمة,1
كرم,كرامۭ,1
كرم,فاكرمه,1
كرم,اكرمن,1
كرم,تكرمون,1
كرم,الاكرم,1
وفق,يوفق,1
وفق,وتوفيقا,1
وفق,توفيقى,1
وفق,وفاقا,1
جور,والجار,2
جور,جار,1
جور,استجارك,1
جور,فاجره,1
جور,متجورت,1
جور,جائر,1
جور,يجير,2
جور,يجار,1
جور,يجاورونك,1
جور,ويجركم,1
جور,يجيرنى,1
فخر,فخورا,1
فخر,فخور,3
فخر,كالفخار,1
فخر,وتفاخرۢ,1
قرن,قرينا,2
قرن,قرن,5
قرن,قرنا,3
قرن,القرون,10
قرن,مقرنين,4
قرن,القرنين,3
قرن,قرونا,2
قرن,وقرونا,1
قرن,قرين,2
قرن,القرين,1
قرن,مقترنين,1
قرن,قرينه,2
ثقل,مثقال,8
ثقل,ثقلت,4
ثقل,ثقالا,1
ثقل,اثقلت,1
ثقل,اثاقلتم,1
ثقل,وثقالا,1
ثقل,الثقال,1
ثقل,اثقالكم,1
ثقل,اثقالهم,2
ثقل,واثقالا,1
ثقل,مثقلة,1
ثقل,مثقلون,2
ثقل,الثقلان,1
ثقل,ثقيلا,2
ثقل,اثقالها,1
سكر,سكرى,2
سكر,سكرت,1
سكر,سكرتهم,1
سكر,سكرا,1
سكر,بسكرى,1
سكر,سكرة,1
غسل,تغتسلوا,1
غسل,فاغسلوا,1
غسل,مغتسل,1
غسل,غسلين,1
غوط,الغائط,2
لمس,لمستم,2
لمس,فلمسوه,1
لمس,فالتمسوا,1
لمس,لمسنا,1
طعن,وطعنا,1
طعن,وطعنوا,1
طمس,نطمس,1
طمس,اطمس,1
طمس,لطمسنا,1
طمس,فطمسنا,1
طمس,طمست,1
فتل,فتيلا,3
جبت,بالجبت,1
نقر,نقيرا,2
نقر,نقر,1
نقر,الناقور,1
نضج,نضجت,1
جلد,جلودهم,2
جلد,جلودا,1
جلد,جلود,2
جلد,والجلود,1
جلد,فاجلدوا,1
جلد,جلدة,2
جلد,فاجلدوهم,1
جلد,وجلودهم,1
جلد,لجلودهم,1
جلد,جلودكم,1
زعم,يزعمون,1
زعم,تزعمون,4
زعم,زعمتم,6
زعم,بزعمهم,2
زعم,زعيم,2
زعم,زعمت,1
زعم,زعم,1
حلف,يحلفون,5
حلف,حلفتم,1
حلف,وسيحلفون,1
حلف,ويحلفون,2
حلف,سيحلفون,1
حلف,وليحلفن,1
حلف,فيحلفون,1
حلف,حلاف,1
حرج,حرجا,2
حرج,حرج,13
رفق,رفيقا,1
رفق,المرافق,1
رفق,مرفقا,1
رفق,مرتفقا,2
نفر,فانفروا,1
نفر,انفروا,3
نفر,تنفروا,2
نفر,لينفروا,1
نفر,نفر,2
نفر,نفيرا,1
نفر,نفورا,4
نفر,نفرا,2
نفر,ونفور,1
نفر,مستنفرة,1
ثبي,ثبات,1
بطأ,ليبطئن,1
درك,يدرككم,1
درك,يدركه,1
درك,الدرك,1
درك,تدركه,2
درك,يدرك,1
درك,اداركوا,1
درك,ادركه,1
درك,دركا,1
درك,لمدركون,1
درك,ادرك,1
درك,تدرك,1
برج,بروج,1
برج,بروجا,2
برج,متبرجتۭ,1
برج,تبرجن,1
برج,تبرج,1
برج,البروج,1
شيد,مشيدة,1
شيد,مشيد,1
فقه,يفقهون,13
فقه,يفقهوه,3
فقه,ليتفقهوا,1
فقه,نفقه,1
فقه,تفقهون,1
فقه,يفقهوا,1
ذيع,اذاعوا,1
نبط,يستنبطونه,1
حرض,وحرض,1
حرض,حرض,1
حرض,حرضا,1
قوت,مقيتا,1
قوت,اقوتها,1
ركس,اركسهم,1
ركس,اركسوا,1
ودي,ودية,1
ودي,فدية,1
ودي,واديا,1
ودي,اودية,1
ودي,بواد,1
ودي,بالواد,3
ودي,واد,2
ودي,الواد,1
ودي,اوديتهم,1
عمد,متعمدا,2
عمد,عمد,3
عمد,تعمدت,1
عمد,العماد,1
غنم,مغانم,3
غنم,والغنم,1
غنم,غنمتم,2
غنم,غنمى,1
غنم,غنم,1
غنم,ومغانم,1
رغم,مرغما,1
وقع,وقع,5
وقع,يوقع,1
وقع,فوقع,1
وقع,واقعۢ,2
وقع,فقعوا,2
وقع,مواقعوها,1
وقع,تقع,1
وقع,ووقع,1
وقع,لوقع,3
وقع,وقعت,2
وقع,الواقعة,2
وقع,لوقعتها,1
وقع,بموقع,1
وقع,واقع,1
قصر,تقصروا,1
قصر,قصورا,1
قصر,يقصرون,1
قصر,وقصر,1
قصر,قصورۢا,1
قصر,قصرت,3
قصر,ومقصرين,1
قصر,مقصورت,1
قصر,كالقصر,1
سلح,اسلحتهم,1
سلح,واسلحتهم,1
سلح,اسلحتكم,2
مطر,مطر,4
مطر,وامطرنا,5
مطر,مطرا,3
مطر,فامطر,1
مطر,امطرت,1
مطر,ممطرنا,1
رمي,يرم,1
رمي,رميت,2
رمي,رمى,1
رمي,يرمون,3
رمي,ترمى,1
رمي,ترميهم,1
مرد,مريدا,1
مرد,مردوا,1
مرد,مريد,1
مرد,ممرد,1
مرد,مارد,1
بتك,فليبتكن,1
حيص,محيصا,1
حيص,محيص,4
شحح,الشح,1
شحح,اشحة,2
شحح,شح,2
علق,كالمعلقة,1
علق,علقة,4
علق,العلقة,1
علق,علق,1
خوض,يخوضوا,4
خوض,يخوضون,1
خوض,خوضهم,1
خوض,نخوض,2
خوض,وخضتم,1
خوض,خاضوا,1
خوض,خوض,1
خوض,الخائضين,1
حوذ,نستحوذ,1
حوذ,استحوذ,1
كسل,كسالى,2
ذبذب,مذبذبين,1
سفل,الاسفل,1
سفل,اسفل,3
سفل,السفلى,1
سفل,سافلها,2
سفل,الاسفلين,2
سفل,سفلين,1
طبع,طبع,3
طبع,ونطبع,1
طبع,يطبع,3
طبع,وطبع,2
طبع,نطبع,1
طبع,فطبع,1
شكك,شك,15
طرق,طريقا,2
طرق,طريق,2
طرق,بطريقتكم,1
طرق,طريقة,1
طرق,طرائق,2
طرق,الطريقة,1
طرق,والطارق,1
طرق,الطارق,1
غلو,تغلوا,2
نكف,يستنكف,2
نكف,استنكفوا,1
بهم,بهيمة,3
صيد,الصيد,3
صيد,فاصطادوا,1
صيد,صيد,2
قلد,القلئد,1
قلد,والقلئد,1
قلد,مقاليد,2
جرم,يجرمنكم,3
جرم,المجرمين,19
جرم,مجرميها,1
جرم,اجرموا,3
جرم,مجرمين,10
جرم,المجرمون,13
جرم,جرم,5
جرم,اجرامى,1
جرم,تجرمون,1
جرم,مجرما,1
جرم,للمجرمين,2
جرم,اجرمنا,1
جرم,بالمجرمين,2
جرم,مجرمون,2
جرم,كالمجرمين,1
جرم,المجرم,1
شنأ,شنـان,2
شنأ,شانئك,1
خنق,والمنخنقة,1
وقذ,والموقوذة,1
ردي,والمتردية,1
ردي,ليردوهم,1
ردي,فتردى,1
ردي,لتردين,1
ردي,اردىكم,1
ردي,تردى,1
نطح,والنطيحة,1
ذكو,ذكيتم,1
زلم,بالازلم,1
زلم,والازلم,1
يأس,يئس,2
يأس,ليـوس,1
يأس,استيـسوا,1
يأس,تايـسوا,1
يأس,يايـس,2
يأس,استيـس,1
يأس,يـوسا,1
يأس,يئسوا,2
يأس,فيـوس,1
يأس,يئسن,1
خمص,مخمصة,2
جرح,الجوارح,1
جرح,والجروح,1
جرح,جرحتم,1
جرح,اجترحوا,1
كلب,مكلبين,1
كلب,الكلب,1
كلب,وكلبهم,1
كلب,كلبهم,3
كعب,الكعبين,1
كعب,الكعبة,2
كعب,وكواعب,1
نقب,نقيبا,1
نقب,نقبا,1
نقب,فنقبوا,1
عزر,وعزرتموهم,1
عزر,وعزروه,1
عزر,وتعزروه,1
غرو,فاغرينا,1
غرو,لنغرينك,1
صنع,يصنعون,5
صنع,يصنع,1
صنع,صنعوا,4
صنع,واصنع,1
صنع,ويصنع,1
صنع,صنعا,1
صنع,ولتصنع,1
صنع,واصطنعتك,1
صنع,صنعة,1
صنع,اصنع,1
صنع,مصانع,1
صنع,صنع,1
صنع,تصنعون,1
فتر,فترة,1
فتر,يفترون,1
فتر,يفتر,1
جبر,جبارين,2
جبر,جبار,3
جبر,جبارا,3
جبر,بجبار,1
جبر,الجبار,1
تيه,يتيهون,1
أسو,تاس,2
أسو,اسى,1
أسو,اسوة,3
أسو,تاسوا,1
بحث,يبحث,1
عجز,اعجزت,1
عجز,بمعجزين,7
عجز,يعجزون,1
عجز,معجزى,2
عجز,معجزين,5
عجز,عجوز,2
عجز,عجوزا,2
عجز,ليعجزه,1
عجز,بمعجز,1
عجز,اعجاز,2
عجز,نعجز,1
عجز,نعجزه,1
ندم,الندمين,1
ندم,ندمين,4
ندم,الندامة,2
نفي,ينفوا,1
وسل,الوسيلة,2
سرق,والسارق,1
سرق,والسارقة,1
سرق,لسرقون,1
سرق,سرقين,1
سرق,يسرق,1
سرق,سرق,2
سرق,استرق,1
سرق,يسرقن,1
سحت,للسحت,1
سحت,السحت,2
سحت,فيسحتكم,1
حبر,والاحبار,2
حبر,احبارهم,1
حبر,الاحبار,1
حبر,يحبرون,1
حبر,تحبرون,1
أنف,والانف,1
أنف,بالانف,1
أنف,انفا,1
أثر,اثرهم,6
أثر,اثرك,1
أثر,اثارهما,1
أثر,نؤثرك,1
أثر,اثرى,1
أثر,اثر,3
أثر,واثرهم,1
أثر,واثارا,2
أثر,اثرة,1
أثر,ويؤثرون,1
أثر,يؤثر,1
أثر,واثر,1
أثر,تؤثرون,1
همن,ومهيمنا,1
همن,المهيمن,1
شرع,شرعة,1
شرع,شرعا,1
شرع,شرع,1
شرع,شرعوا,1
شرع,شريعة,1
نهج,ومنهاجا,1
لوم,لومة,1
لوم,لائم,1
لوم,لمتننى,1
لوم,تلومونى,1
لوم,ولوموا,1
لوم,ملوما,2
لوم,ملومين,2
لوم,مليم,2
لوم,بملوم,1
لوم,يتلومون,1
